job_index,contrast_family,random_index,control_role,abstraction,layer,rank,row_set_sha256,global_cfr,correlation,slope,intercept,rmse,sign_accuracy
0,same_raw_different_context,25,random_subspace,O,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,,,0.0,0.0125,0.0684653196881457,0.7
0,same_raw_different_context,25,random_subspace,O_star,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-0.0362626492966937,-0.1514770349703691,-0.0125176055471008,0.0107700858045521,0.8410685192993875,0.1
0,same_raw_different_context,25,random_subspace,H,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-17.724007714310737,0.1516196087157729,0.6689092473594933,0.0104166666666668,0.0673846493455131,0.2
0,same_raw_different_context,25,random_subspace,E,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-17.724007714310737,0.1516196087157729,0.6689092473594933,0.0104166666666668,0.0673846493455131,0.2
0,same_raw_different_context,26,random_subspace,O,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,,,0.0,0.0125,0.0684653196881457,0.7
0,same_raw_different_context,26,random_subspace,O_star,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-0.0362626492966937,-0.151477034970369,-0.0125176055471008,0.0107700858045521,0.8410685192993875,0.1
0,same_raw_different_context,26,random_subspace,H,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-17.72400771431078,0.1516196087157675,0.6689092473594694,0.0104166666666669,0.0673846493455132,0.2
0,same_raw_different_context,26,random_subspace,E,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-17.72400771431078,0.1516196087157675,0.6689092473594694,0.0104166666666669,0.0673846493455132,0.2
0,same_raw_different_context,27,random_subspace,O,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,,,0.0,-0.0249999999999999,0.0559016994374947,0.8
0,same_raw_different_context,27,random_subspace,O_star,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,0.0542140861150932,0.4078643989057572,0.0250352110942018,-0.0215401716091042,0.8035129419772129,0.2
0,same_raw_different_context,27,random_subspace,H,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-16.09702432597481,-0.408248290463875,-1.3378184947190943,-0.0208333333333333,0.0643905051004301,0.0
